,W,"(0, 1)","(1, 0)"
1.9142612439526863,62.25,96.25,96.5
1.9143306867896577,62.25,96.25,96.5
1.914400129626629,62.25,96.25,96.5
1.9144695724636003,62.25,96.25,96.5
1.9145390153005717,62.25,96.25,96.5
1.914608458137543,62.25,96.25,96.5
1.9146779009745145,62.25,96.25,96.5
1.914747343811486,62.25,96.25,96.5
1.9148167866484571,62.25,96.25,96.5
1.9148862294854285,62.25,96.25,96.5
1.9149556723224,62.25,96.25,96.5
1.9150251151593713,62.25,96.25,96.5
1.9150945579963428,62.25,96.25,96.5
1.915164000833314,62.25,96.25,96.5
1.9152334436702854,62.25,96.25,96.5
1.9153028865072568,62.25,96.25,96.5
1.9153723293442282,62.25,96.25,96.5
1.9154417721811996,62.25,96.25,96.5
1.9155112150181708,62.25,96.25,96.5
1.9155806578551422,62.25,96.25,96.5
1.9156501006921136,62.25,96.25,96.5
1.915719543529085,62.25,96.25,96.5
1.9157889863660564,62.25,96.25,96.5
1.9158584292030276,62.25,96.25,96.5
1.915927872039999,62.25,96.25,96.5
1.9159973148769704,62.25,96.25,96.5
1.9160667577139419,62.25,96.25,96.5
1.9161362005509133,62.25,96.25,96.5
1.9162056433878845,62.25,96.25,96.5
1.9162750862248559,62.25,96.25,96.5
1.9163445290618273,62.25,96.25,96.5
1.9164139718987987,62.25,96.25,96.5
1.91648341473577,62.25,96.25,96.5
1.9165528575727413,62.25,96.25,96.5
1.9166223004097127,62.25,96.25,96.5
1.9166917432466841,62.25,96.25,96.5
1.9167611860836555,62.25,96.25,96.5
1.9168306289206267,62.25,96.25,96.5
1.9169000717575981,62.25,96.25,96.5
1.9169695145945695,62.25,96.25,96.5
1.917038957431541,62.25,96.25,96.5
1.9171084002685124,62.25,96.25,96.5
1.9171778431054836,62.25,96.25,96.5
1.917247285942455,62.25,96.25,96.5
1.9173167287794264,62.25,96.25,96.5
1.9173861716163978,62.25,96.25,96.5
1.9174556144533692,62.25,96.25,96.5
1.9175250572903404,62.25,96.25,96.5
1.9175945001273118,62.25,96.25,96.5
1.9176639429642832,62.25,96.25,96.5
1.9177333858012546,62.25,96.25,96.5
1.917802828638226,62.25,96.25,96.5
1.9178722714751972,62.25,96.25,96.5
1.9179417143121686,62.25,96.25,96.5
1.91801115714914,62.25,96.25,96.5
1.9180805999861115,62.25,96.25,96.5
1.9181500428230829,62.25,96.25,96.5
1.918219485660054,62.25,96.25,96.5
1.9182889284970255,62.25,96.25,96.5
1.918358371333997,62.25,96.25,96.5
1.9184278141709683,62.25,96.25,96.5
1.9184972570079397,62.25,96.25,96.5
1.918566699844911,62.25,96.25,96.5
1.9186361426818823,62.25,96.25,96.5
1.9187055855188537,62.25,96.25,96.5
1.9187750283558251,62.25,96.25,96.5
1.9188444711927966,62.25,96.25,96.5
1.9189139140297677,62.25,96.25,96.5
1.9189833568667392,62.25,96.25,96.5
1.9190527997037106,62.25,96.25,96.5
1.919122242540682,62.25,96.25,96.5
1.9191916853776534,62.25,96.25,96.5
1.9192611282146246,62.25,96.25,96.5
1.919330571051596,62.25,96.25,96.5
1.9194000138885674,62.25,96.25,96.5
1.9194694567255388,62.25,96.25,96.5
1.9195388995625102,62.25,96.25,96.5
1.9196083423994814,62.25,96.25,96.5
1.9196777852364528,62.25,96.25,96.5
1.9197472280734242,62.25,96.25,96.5
1.9198166709103957,62.25,96.25,96.5
1.919886113747367,62.25,96.25,96.5
1.9199555565843383,62.25,96.25,96.5
1.9200249994213097,62.25,96.25,96.5
1.920094442258281,62.25,96.25,96.5
1.9201638850952525,62.25,96.25,96.5
1.9202333279322237,62.25,96.25,96.5
1.920302770769195,62.25,96.25,96.5
1.9203722136061665,62.25,96.25,96.5
1.920441656443138,62.25,96.25,96.5
1.9205110992801093,62.25,96.25,96.5
1.9205805421170805,62.25,96.25,96.5
1.920649984954052,62.25,96.25,96.5
1.9207194277910233,62.25,96.25,96.5
1.9207888706279947,62.25,96.25,96.5
1.9208583134649662,62.25,96.25,96.5
1.9209277563019374,62.25,96.25,96.5
1.9209971991389088,62.25,96.25,96.5
1.9210666419758802,62.25,96.25,96.5
1.9211360848128516,62.25,96.25,96.5
1.921205527649823,62.25,96.25,96.5
1.9212749704867942,62.25,96.25,96.5
1.9213444133237656,62.25,96.25,96.5
1.921413856160737,62.25,96.25,96.5
1.9214832989977084,62.25,96.25,96.5
1.9215527418346798,62.25,96.25,96.5
1.921622184671651,62.25,96.25,96.5
1.9216916275086224,62.25,96.25,96.5
1.9217610703455938,62.25,96.25,96.5
1.9218305131825653,62.25,96.25,96.5
1.9218999560195367,62.25,96.25,96.5
1.9219693988565079,62.25,96.25,96.5
1.9220388416934793,62.25,96.25,96.5
1.9221082845304507,62.25,96.25,96.5
1.922177727367422,62.25,96.25,96.5
1.9222471702043935,62.25,96.25,96.5
1.9223166130413647,62.25,96.25,96.5
1.922386055878336,62.25,96.25,96.5
1.9224554987153075,62.25,96.25,96.5
1.922524941552279,62.25,96.25,96.5
1.9225943843892503,62.25,96.25,96.5
1.9226638272262215,62.25,96.25,96.5
1.922733270063193,62.25,96.25,96.5
1.9228027129001644,62.25,96.25,96.5
1.9228721557371358,62.25,96.25,96.5
1.9229415985741072,62.25,96.25,96.5
1.9230110414110784,62.25,96.25,96.5
1.9230804842480498,62.25,96.25,96.5
1.9231499270850212,62.25,96.25,96.5
1.9232193699219926,62.25,96.25,96.5
1.923288812758964,62.25,96.25,96.5
1.9233582555959352,62.25,96.25,96.5
1.9234276984329066,62.25,96.25,96.5
1.923497141269878,62.25,96.25,96.5
1.9235665841068494,62.25,96.25,96.5
1.9236360269438206,62.25,96.25,96.5
1.923705469780792,62.25,96.25,96.5
1.9237749126177635,62.25,96.25,96.5
1.9238443554547349,62.25,96.25,96.5
1.9239137982917063,62.25,96.25,96.5
1.9239832411286775,62.25,96.25,96.5
1.9240526839656489,62.25,96.25,96.5
1.9241221268026203,62.25,96.25,96.5
1.9241915696395917,62.25,96.25,96.5
1.9242610124765631,62.25,96.25,96.5
1.9243304553135343,62.25,96.25,96.5
1.9243998981505057,62.25,96.25,96.5
1.9244693409874771,62.25,96.25,96.5
1.9245387838244485,62.25,96.25,96.5
1.92460822666142,62.25,96.25,96.5
1.9246776694983911,62.25,96.25,96.5
1.9247471123353626,62.25,96.25,96.5
1.924816555172334,62.25,96.25,96.5
1.9248859980093054,62.25,96.25,96.5
1.9249554408462768,62.25,96.25,96.5
1.925024883683248,62.25,96.25,96.5
1.9250943265202194,62.25,96.25,96.5
1.9251637693571908,62.25,96.25,96.5
1.9252332121941622,62.25,96.25,96.5
1.9253026550311336,62.25,96.25,96.5
1.9253720978681048,62.25,96.25,96.5
1.9254415407050762,62.25,96.25,96.5
1.9255109835420476,62.25,96.25,96.5
1.925580426379019,62.25,96.25,96.5
1.9256498692159905,62.25,96.25,96.5
1.9257193120529617,62.25,96.25,96.5
1.925788754889933,62.25,96.25,96.5
1.9258581977269045,62.25,96.25,96.5
1.9259276405638759,62.25,96.25,96.5
1.9259970834008473,62.25,96.25,96.5
1.9260665262378185,62.25,96.25,96.5
1.92613596907479,62.25,96.25,96.5
1.9262054119117613,62.25,96.25,96.5
1.9262748547487327,62.25,96.25,96.5
1.9263442975857041,62.25,96.25,96.5
1.9264137404226753,62.25,96.25,96.5
1.9264831832596467,62.25,96.25,96.5
1.9265526260966181,62.25,96.25,96.5
1.9266220689335896,62.25,96.25,96.5
1.926691511770561,62.25,96.25,96.5
1.9267609546075322,62.25,96.25,96.5
1.9268303974445036,62.25,96.25,96.5
1.926899840281475,62.25,96.25,96.5
1.9269692831184464,62.25,96.25,96.5
1.9270387259554176,62.25,96.25,96.5
1.927108168792389,62.25,96.25,96.5
1.9271776116293604,62.25,96.25,96.5
1.9272470544663318,62.25,96.25,96.5
1.9273164973033032,62.25,96.25,96.5
1.9273859401402744,62.25,96.25,96.5
1.9274553829772458,62.25,96.25,96.5
1.9275248258142172,62.25,96.25,96.5
1.9275942686511887,62.25,96.25,96.5
1.92766371148816,62.25,96.25,96.5
1.9277331543251313,62.25,96.25,96.5
1.9278025971621027,62.25,96.25,96.5
1.927872039999074,62.25,96.25,96.5
1.9279414828360455,62.25,96.25,96.5
1.928010925673017,62.25,96.25,96.5
1.928080368509988,62.25,96.25,96.5
1.9281498113469595,62.25,96.25,96.5
1.928219254183931,62.25,96.25,96.5
1.9282886970209023,62.25,96.25,96.5
1.9283581398578737,62.25,96.25,96.5
1.928427582694845,62.25,96.25,96.5
1.9284970255318163,62.25,96.25,96.5
1.9285664683687878,62.25,96.25,96.5
1.9286359112057592,62.25,96.25,96.5
1.9287053540427306,62.25,96.25,96.5
1.9287747968797018,62.25,96.25,96.5
1.9288442397166732,62.25,96.25,96.5
1.9289136825536446,62.25,96.25,96.5
1.928983125390616,62.25,96.25,96.5
1.9290525682275874,62.25,96.25,96.5
1.9291220110645586,62.25,96.25,96.5
1.92919145390153,62.25,96.25,96.5
1.9292608967385014,62.25,96.25,96.5
1.9293303395754728,62.25,96.25,96.5
1.9293997824124443,62.25,96.25,96.5
1.9294692252494154,62.25,96.25,96.5
1.9295386680863869,62.25,96.25,96.5
1.9296081109233583,62.25,96.25,96.5
1.9296775537603297,62.25,96.25,96.5
1.929746996597301,62.25,96.25,96.5
1.9298164394342723,62.25,96.25,96.5
1.9298858822712437,62.25,96.25,96.5
1.929955325108215,62.25,96.25,96.5
1.9300247679451865,62.25,96.25,96.5
1.930094210782158,62.25,96.25,96.5
1.9301636536191291,62.25,96.25,96.5
1.9302330964561005,62.25,96.25,96.5
1.930302539293072,62.25,96.25,96.5
1.9303719821300434,62.25,96.25,96.5
1.9304414249670145,62.25,96.25,96.5
1.930510867803986,62.25,96.25,96.5
1.9305803106409574,62.25,96.25,96.5
1.9306497534779288,62.25,96.25,96.5
1.9307191963149002,62.25,96.25,96.5
1.9307886391518714,62.25,96.25,96.5
1.9308580819888428,62.25,96.25,96.5
1.9309275248258142,62.25,96.25,96.5
1.9309969676627856,62.25,96.25,96.5
1.931066410499757,62.25,96.25,96.5
1.9311358533367282,62.25,96.25,96.5
1.9312052961736996,62.25,96.25,96.5
1.931274739010671,62.25,96.25,96.5
1.9313441818476424,62.25,96.25,96.5
1.9314136246846139,62.25,96.25,96.5
1.931483067521585,62.25,96.25,96.5
1.9315525103585565,62.25,96.25,96.5
1.9316219531955279,62.25,96.25,96.5
1.9316913960324993,62.25,96.25,96.5
1.9317608388694707,62.25,96.25,96.5
1.9318302817064419,62.25,96.25,96.5
1.9318997245434133,62.25,96.25,96.5
1.9319691673803847,62.25,96.25,96.5
1.9320386102173561,62.25,96.25,96.5
1.9321080530543275,62.25,96.25,96.5
1.9321774958912987,62.25,96.25,96.5
1.9322469387282701,62.25,96.25,96.5
1.9323163815652415,62.25,96.25,96.5
1.932385824402213,62.25,96.25,96.5
1.9324552672391844,62.25,96.25,96.5
1.9325247100761556,62.25,96.25,96.5
1.932594152913127,62.25,96.25,96.5
1.9326635957500984,62.25,96.25,96.5
1.9327330385870698,62.25,96.25,96.5
1.9328024814240412,62.25,96.25,96.5
1.9328719242610124,62.25,96.25,96.5
1.9329413670979838,62.25,96.25,96.5
1.9330108099349552,62.25,96.25,96.5
1.9330802527719266,62.25,96.25,96.5
1.933149695608898,62.25,96.25,96.5
1.9332191384458692,62.25,96.25,96.5
1.9332885812828406,62.25,96.25,96.5
1.933358024119812,62.25,96.25,96.5
1.9334274669567835,62.25,96.25,96.5
1.9334969097937549,62.25,96.25,96.5
1.933566352630726,62.25,96.25,96.5
1.9336357954676975,62.25,96.25,96.5
1.933705238304669,62.25,96.25,96.5
1.9337746811416403,62.25,96.25,96.5
1.9338441239786115,62.25,96.25,96.5
1.933913566815583,62.25,96.25,96.5
1.9339830096525543,62.25,96.25,96.5
1.9340524524895257,62.25,96.25,96.5
1.9341218953264971,62.25,96.25,96.5
1.9341913381634683,62.25,96.25,96.5
1.9342607810004397,62.25,96.25,96.5
1.9343302238374112,62.25,96.25,96.5
1.9343996666743826,62.25,96.25,96.5
1.934469109511354,62.25,96.25,96.5
1.9345385523483252,62.25,96.25,96.5
1.9346079951852966,62.25,96.25,96.5
1.934677438022268,62.25,96.25,96.5
1.9347468808592394,62.25,96.25,96.5
1.9348163236962108,62.25,96.25,96.5
1.934885766533182,62.25,96.25,96.5
1.9349552093701534,62.25,96.25,96.5
1.9350246522071248,62.25,96.25,96.5
1.9350940950440962,62.25,96.25,96.5
1.9351635378810677,62.25,96.25,96.5
1.9352329807180388,62.25,96.25,96.5
1.9353024235550103,62.25,96.25,96.5
1.9353718663919817,62.25,96.25,96.5
1.935441309228953,62.25,96.25,96.5
1.9355107520659245,62.25,96.25,96.5
1.9355801949028957,62.25,96.25,96.5
1.935649637739867,62.25,96.25,96.5
1.9357190805768385,62.25,96.25,96.5
1.93578852341381,62.25,96.25,96.5
1.9358579662507813,62.25,96.25,96.5
1.9359274090877525,62.25,96.25,96.5
1.935996851924724,62.25,96.25,96.5
1.9360662947616953,62.25,96.25,96.5
1.9361357375986668,62.25,96.25,96.5
1.9362051804356382,62.25,96.25,96.5
1.9362746232726094,62.25,96.25,96.5
1.9363440661095808,62.25,96.25,96.5
1.9364135089465522,62.25,96.25,96.5
1.9364829517835236,62.25,96.25,96.5
1.936552394620495,62.25,96.25,96.5
1.9366218374574662,62.25,96.25,96.5
1.9366912802944376,62.25,96.25,96.5
1.936760723131409,62.25,96.25,96.5
1.9368301659683804,62.25,96.25,96.5
1.9368996088053516,62.25,96.25,96.5
1.936969051642323,62.25,96.25,96.5
1.9370384944792944,62.25,96.25,96.5
1.9371079373162658,62.25,96.25,96.5
1.9371773801532373,62.25,96.25,96.5
1.9372468229902085,62.25,96.25,96.5
1.9373162658271799,62.25,96.25,96.5
1.9373857086641513,62.25,96.25,96.5
1.9374551515011227,62.25,96.25,96.5
1.937524594338094,62.25,96.25,96.5
1.9375940371750653,62.25,96.25,96.5
1.9376634800120367,62.25,96.25,96.5
1.937732922849008,62.25,96.25,96.5
1.9378023656859795,62.25,96.25,96.5
1.937871808522951,62.25,96.25,96.5
1.9379412513599221,62.25,96.25,96.5
1.9380106941968935,62.25,96.25,96.5
1.938080137033865,62.25,96.25,96.5
1.9381495798708364,62.25,96.25,96.5
1.9382190227078078,62.25,96.25,96.5
1.938288465544779,62.25,96.25,96.5
1.9383579083817504,62.25,96.25,96.5
1.9384273512187218,62.25,96.25,96.5
1.9384967940556932,62.25,96.25,96.5
1.9385662368926646,62.25,96.25,96.5
1.9386356797296358,62.25,96.25,96.5
1.9387051225666072,62.25,96.25,96.5
1.9387745654035786,62.25,96.25,96.5
1.93884400824055,62.25,96.25,96.5
1.9389134510775214,62.25,96.25,96.5
1.9389828939144926,62.25,96.25,96.5
1.939052336751464,62.25,96.25,96.5
1.9391217795884355,62.25,96.25,96.5
1.9391912224254069,62.25,96.25,96.5
1.9392606652623783,62.25,96.25,96.5
1.9393301080993495,62.25,96.25,96.5
1.9393995509363209,62.25,96.25,96.5
1.9394689937732923,62.25,96.25,96.5
1.9395384366102637,62.25,96.25,96.5
1.9396078794472351,62.25,96.25,96.5
1.9396773222842063,62.25,96.25,96.5
1.9397467651211777,62.25,96.25,96.5
1.9398162079581491,62.25,96.25,96.5
1.9398856507951205,62.25,96.25,96.5
1.939955093632092,62.25,96.25,96.5
1.9400245364690631,62.25,96.25,96.5
1.9400939793060346,62.25,96.25,96.5
1.940163422143006,62.25,96.25,96.5
1.9402328649799774,62.25,96.25,96.5
1.9403023078169486,62.25,96.25,96.5
1.94037175065392,62.25,96.25,96.5
1.9404411934908914,62.25,96.25,96.5
1.9405106363278628,62.25,96.25,96.5
1.9405800791648342,62.25,96.25,96.5
1.9406495220018054,62.25,96.25,96.5
1.9407189648387768,62.25,96.25,96.5
1.9407884076757482,62.25,96.25,96.5
1.9408578505127196,62.25,96.25,96.5
1.940927293349691,62.25,96.25,96.5
1.9409967361866622,62.25,96.25,96.5
1.9410661790236337,62.25,96.25,96.5
1.941135621860605,62.25,96.25,96.5
1.9412050646975765,62.25,96.25,96.5
1.9412745075345479,62.25,96.25,96.5
1.941343950371519,62.25,96.25,96.5
1.9414133932084905,62.25,96.25,96.5
1.941482836045462,62.25,96.25,96.5
1.9415522788824333,62.25,96.25,96.5
1.9416217217194047,62.25,96.25,96.5
1.941691164556376,62.25,96.25,96.5
1.9417606073933473,62.25,96.25,96.5
1.9418300502303187,62.25,96.25,96.5
1.9418994930672901,62.25,96.25,96.5
1.9419689359042616,62.25,96.25,96.5
1.9420383787412328,62.25,96.25,96.5
1.9421078215782042,62.25,96.25,96.5
1.9421772644151756,62.25,96.25,96.5
1.942246707252147,62.25,96.25,96.5
1.9423161500891184,62.25,96.25,96.5
1.9423855929260896,62.25,96.25,96.5
1.942455035763061,62.25,96.25,96.5
1.9425244786000324,62.25,96.25,96.5
1.9425939214370038,62.25,96.25,96.5
1.9426633642739752,62.25,96.25,96.5
1.9427328071109464,62.0,96.25,96.5
1.9428022499479178,62.0,96.25,96.5
1.9428716927848892,62.0,96.25,96.5
1.9429411356218607,62.0,96.25,96.5
1.943010578458832,62.0,96.25,96.5
1.9430800212958033,62.0,96.25,96.5
1.9431494641327747,62.0,96.25,96.5
1.943218906969746,62.0,96.25,96.5
1.9432883498067175,62.0,96.25,96.5
1.943357792643689,62.0,96.25,96.5
1.94342723548066,62.0,96.25,96.5
1.9434966783176315,62.0,96.25,96.5
1.943566121154603,62.0,96.25,96.5
1.9436355639915743,62.0,96.25,96.5
1.9437050068285455,62.0,96.25,96.5
1.943774449665517,62.0,96.25,96.5
1.9438438925024883,62.0,96.25,96.5
1.9439133353394598,62.0,96.25,96.5
1.9439827781764312,62.0,96.25,96.5
1.9440522210134024,62.0,96.25,96.5
1.9441216638503738,62.0,96.25,96.5
1.9441911066873452,62.0,96.25,96.5
1.9442605495243166,62.0,96.25,96.5
1.944329992361288,62.0,96.25,96.5
1.9443994351982592,62.0,96.25,96.5
1.9444688780352306,62.0,96.25,96.5
1.944538320872202,62.0,96.25,96.5
1.9446077637091734,62.0,96.25,96.5
1.9446772065461448,62.0,96.25,96.5
1.944746649383116,62.0,96.25,96.5
1.9448160922200874,62.0,96.25,96.5
1.9448855350570589,62.0,96.25,96.5
1.9449549778940303,62.0,96.25,96.5
1.9450244207310017,62.0,96.25,96.5
1.9450938635679729,62.0,96.25,96.5
1.9451633064049443,62.0,96.25,96.5
1.9452327492419157,62.0,96.25,96.5
1.945302192078887,62.0,96.25,96.5
1.9453716349158585,62.0,96.25,96.5
1.9454410777528297,62.0,96.25,96.5
1.9455105205898011,62.0,96.25,96.5
1.9455799634267725,62.0,96.25,96.5
1.945649406263744,62.0,96.25,96.5
1.9457188491007154,62.0,96.25,96.5
1.9457882919376865,62.0,96.25,96.5
1.945857734774658,62.0,96.25,96.5
1.9459271776116294,62.0,96.25,96.5
1.9459966204486008,62.0,96.25,96.5
1.9460660632855722,62.0,96.25,96.5
1.9461355061225434,62.0,96.25,96.5
1.9462049489595148,62.0,96.25,96.5
1.9462743917964862,62.0,96.25,96.5
1.9463438346334576,62.0,96.25,96.5
1.946413277470429,62.0,96.25,96.5
1.9464827203074002,62.0,96.25,96.5
1.9465521631443716,62.0,96.25,96.5
1.946621605981343,62.0,96.25,96.5
1.9466910488183145,62.0,96.25,96.5
1.9467604916552859,62.0,96.25,96.5
1.946829934492257,62.0,96.25,96.5
1.9468993773292285,62.0,96.25,96.5
1.9469688201661999,62.0,96.25,96.5
1.9470382630031713,62.0,96.25,96.5
1.9471077058401425,62.0,96.25,96.5
1.947177148677114,62.0,96.25,96.5
1.9472465915140853,62.0,96.25,96.5
1.9473160343510567,62.0,96.25,96.5
1.9473854771880281,62.0,96.25,96.5
1.9474549200249993,62.0,96.25,96.5
1.9475243628619707,62.0,96.25,96.5
1.9475938056989421,62.0,96.25,96.5
1.9476632485359135,62.0,96.25,96.5
1.947732691372885,62.0,96.25,96.5
1.9478021342098562,62.0,96.25,96.5
1.9478715770468276,62.0,96.25,96.5
1.947941019883799,62.0,96.25,96.5
1.9480104627207704,62.0,96.25,96.5
1.9480799055577418,62.0,96.25,96.5
1.948149348394713,62.0,96.25,96.5
1.9482187912316844,62.0,96.25,96.5
1.9482882340686558,62.0,96.25,96.5
1.9483576769056272,62.0,96.25,96.5
1.9484271197425986,62.0,96.25,96.5
1.9484965625795698,62.0,96.25,96.5
1.9485660054165412,62.0,96.25,96.5
1.9486354482535126,62.0,96.25,96.5
1.948704891090484,62.0,96.25,96.5
1.9487743339274555,62.0,96.25,96.5
1.9488437767644267,62.0,96.25,96.5
1.948913219601398,62.0,96.25,96.5
1.9489826624383695,62.0,96.25,96.5
1.949052105275341,62.0,96.25,96.5
1.9491215481123123,62.0,96.25,96.5
1.9491909909492835,62.0,96.25,96.5
1.949260433786255,62.0,96.25,96.5
1.9493298766232263,62.0,96.25,96.5
1.9493993194601977,62.0,96.25,96.5
1.9494687622971691,62.0,96.25,96.5
1.9495382051341403,62.0,96.25,96.5
1.9496076479711117,62.0,96.25,96.5
1.9496770908080832,62.0,96.25,96.5
1.9497465336450546,62.0,96.25,96.5
1.949815976482026,62.0,96.25,96.5
1.9498854193189972,62.0,96.25,96.5
1.9499548621559686,62.0,96.25,96.5
1.95002430499294,62.0,96.25,96.5
1.9500937478299114,62.0,96.25,96.5
1.9501631906668828,62.0,96.25,96.5
1.950232633503854,62.0,96.25,96.5
1.9503020763408254,62.0,96.25,96.5
1.9503715191777968,62.0,96.25,96.5
1.9504409620147682,62.0,96.25,96.5
1.9505104048517394,62.0,96.25,96.5
1.9505798476887108,62.0,96.25,96.5
1.9506492905256823,62.0,96.25,96.5
1.9507187333626537,62.0,96.25,96.5
1.950788176199625,62.0,96.25,96.5
1.9508576190365963,62.0,96.25,96.5
1.9509270618735677,62.0,96.25,96.5
1.950996504710539,62.0,96.25,96.5
1.9510659475475105,62.0,96.25,96.5
1.951135390384482,62.0,96.25,96.5
1.951204833221453,62.0,96.25,96.5
1.9512742760584245,62.0,96.25,96.5
1.951343718895396,62.0,96.25,96.5
1.9514131617323673,62.0,96.25,96.5
1.9514826045693388,62.0,96.25,96.5
1.95155204740631,62.0,96.25,96.5
1.9516214902432814,62.0,96.25,96.5
1.9516909330802528,62.0,96.25,96.5
1.9517603759172242,62.0,96.25,96.5
1.9518298187541956,62.0,96.25,96.5
1.9518992615911668,62.0,96.25,96.5
1.9519687044281382,62.0,96.25,96.5
1.9520381472651096,62.0,96.25,96.5
1.952107590102081,62.0,96.25,96.5
1.9521770329390524,62.0,96.25,96.5
1.9522464757760236,62.0,96.25,96.5
1.952315918612995,62.0,96.25,96.5
1.9523853614499664,62.0,96.25,96.5
1.9524548042869379,62.0,96.25,96.5
1.9525242471239093,62.0,96.25,96.5
1.9525936899608805,62.0,96.25,96.5
1.9526631327978519,62.0,96.25,96.5
1.9527325756348233,62.0,96.25,96.5
1.9528020184717947,62.0,96.25,96.5
1.952871461308766,62.0,96.25,96.5
1.9529409041457373,62.0,96.25,96.5
1.9530103469827087,62.0,96.25,96.5
1.9530797898196801,62.0,96.25,96.5
1.9531492326566515,62.0,96.25,96.5
1.953218675493623,62.0,96.25,96.5
1.9532881183305941,62.0,96.25,96.5
1.9533575611675655,62.0,96.25,96.5
1.953427004004537,62.0,96.25,96.5
1.9534964468415084,62.0,96.25,96.5
1.9535658896784796,62.0,96.25,96.5
1.953635332515451,62.0,96.25,96.5
1.9537047753524224,62.0,96.25,96.5
1.9537742181893938,62.0,96.25,96.5
1.9538436610263652,62.0,96.25,96.5
1.9539131038633364,62.0,96.25,96.5
1.9539825467003078,62.0,96.25,96.5
1.9540519895372792,62.0,96.25,96.5
1.9541214323742506,62.0,96.25,96.5
1.954190875211222,62.0,96.25,96.5
1.9542603180481932,62.0,96.25,96.5
1.9543297608851646,62.0,96.25,96.5
1.954399203722136,62.0,96.25,96.5
1.9544686465591075,62.0,96.25,96.5
1.9545380893960789,62.0,96.25,96.5
1.95460753223305,62.0,96.25,96.5
1.9546769750700215,62.0,96.25,96.5
1.9547464179069929,62.0,96.25,96.5
1.9548158607439643,62.0,96.25,96.5
1.9548853035809357,62.0,96.25,96.5
1.954954746417907,62.0,96.25,96.5
1.9550241892548783,62.0,96.25,96.5
1.9550936320918497,62.0,96.25,96.5
1.9551630749288211,62.0,96.25,96.5
1.9552325177657925,62.0,96.25,96.5
1.9553019606027637,62.0,96.25,96.5
1.9553714034397351,62.0,96.25,96.5
1.9554408462767066,62.0,96.25,96.5
1.955510289113678,62.0,96.25,96.5
1.9555797319506494,62.0,96.25,96.5
1.9556491747876206,62.0,96.25,96.5
1.955718617624592,62.0,96.25,96.5
1.9557880604615634,62.0,96.25,96.5
1.9558575032985348,62.0,96.25,96.5
1.9559269461355062,62.0,96.25,96.5
1.9559963889724774,62.0,96.25,96.5
1.9560658318094488,62.0,96.25,96.5
1.9561352746464202,62.0,96.25,96.5
1.9562047174833916,62.0,96.25,96.5
1.956274160320363,62.0,96.25,96.5
1.9563436031573342,62.0,96.25,96.5
1.9564130459943057,62.0,96.25,96.5
1.956482488831277,62.0,96.25,96.5
1.9565519316682485,62.0,96.25,96.5
1.95662137450522,62.0,96.25,96.5
1.956690817342191,62.0,96.25,96.5
1.9567602601791625,62.0,96.25,96.5
1.956829703016134,62.0,96.25,96.5
1.9568991458531053,62.0,96.25,96.5
1.9569685886900765,62.0,96.25,96.5
1.957038031527048,62.0,96.25,96.5
1.9571074743640193,62.0,96.25,96.5
1.9571769172009907,62.0,96.25,96.5
1.9572463600379622,62.0,96.25,96.5
1.9573158028749333,62.0,96.25,96.5
1.9573852457119048,62.0,96.25,96.5
1.9574546885488762,62.0,96.25,96.5
1.9575241313858476,62.0,96.25,96.5
1.957593574222819,62.0,96.25,96.5
1.9576630170597902,62.0,96.25,96.5
1.9577324598967616,62.0,96.25,96.5
1.957801902733733,62.0,96.25,96.5
1.9578713455707044,62.0,96.25,96.5
1.9579407884076758,62.0,96.25,96.5
1.958010231244647,62.0,96.25,96.5
1.9580796740816184,62.0,96.25,96.5
1.9581491169185898,62.0,96.25,96.5
1.9582185597555612,62.0,96.25,96.5
1.9582880025925327,62.0,96.25,96.5
1.9583574454295039,62.0,96.25,96.5
1.9584268882664753,62.0,96.25,96.5
1.9584963311034467,62.0,96.25,96.5
1.958565773940418,62.0,96.25,96.5
1.9586352167773895,62.0,96.25,96.5
1.9587046596143607,62.0,96.25,96.5
1.958774102451332,62.0,96.25,96.5
1.9588435452883035,62.0,96.25,96.5
1.958912988125275,62.0,96.25,96.5
1.9589824309622463,62.0,96.25,96.5
1.9590518737992175,62.0,96.25,96.5
1.959121316636189,62.0,96.25,96.5
1.9591907594731603,62.0,96.25,96.5
1.9592602023101318,62.0,96.25,96.5
1.9593296451471032,62.0,96.25,96.5
1.9593990879840744,62.0,96.25,96.5
1.9594685308210458,62.0,96.25,96.5
1.9595379736580172,62.0,96.25,96.5
1.9596074164949886,62.0,96.25,96.5
1.95967685933196,62.0,96.25,96.5
1.9597463021689312,62.0,96.25,96.5
1.9598157450059026,62.0,96.25,96.5
1.959885187842874,62.0,96.25,96.5
1.9599546306798454,62.0,96.25,96.5
1.9600240735168168,62.0,96.25,96.5
1.960093516353788,62.0,96.25,96.5
1.9601629591907594,62.0,96.25,96.5
1.9602324020277309,62.0,96.25,96.5
1.9603018448647023,62.0,96.25,96.5
1.9603712877016735,62.0,96.25,96.5
1.9604407305386449,62.0,96.25,96.5
1.9605101733756163,62.0,96.25,96.5
1.9605796162125877,62.0,96.25,96.5
1.960649059049559,62.0,96.25,96.5
1.9607185018865303,62.0,96.25,96.5
1.9607879447235017,62.0,96.25,96.5
1.9608573875604731,62.0,96.25,96.5
1.9609268303974445,62.0,96.25,96.5
